10992,1.50,1.50,0.1222,0.1222,0.00,0.00,10
11003,2.19,2.19,0.4888,0.4888,0.00,0.00,10
11015,2.37,2.37,0.2444,0.2444,0.00,0.00,10
11027,2.12,2.12,0.2444,0.2444,0.00,0.00,10
11038,2.25,2.25,0.2444,0.2444,0.00,0.00,10
11049,1.95,1.95,0.1222,0.1222,0.00,0.00,10
11062,2.10,2.10,-0.1222,-0.1222,0.00,0.00,10
11073,2.13,2.13,0.3666,0.3666,0.00,0.00,10
11085,1.94,1.94,0.0000,0.0000,0.00,0.00,10
11097,1.69,1.69,0.3666,0.3666,0.00,0.00,10
11108,1.96,1.96,0.4888,0.4888,0.00,0.00,10
11120,2.31,2.31,0.2444,0.2444,0.00,0.00,10
11131,2.03,2.03,0.1222,0.1222,0.00,0.00,10
11143,2.36,2.36,0.2444,0.2444,0.00,0.00,10
11155,2.21,2.21,0.2444,0.2444,0.00,0.00,10
11166,1.78,1.78,0.7331,0.7331,0.00,0.00,10
11177,0.71,0.71,0.0000,0.0000,0.00,0.00,10
11190,1.36,1.36,0.0000,0.0000,0.00,0.00,10
11201,1.61,1.61,0.3666,0.3666,0.00,0.00,10
11212,1.30,1.30,0.0000,0.0000,0.00,0.00,10
11225,1.39,1.39,0.1222,0.1222,0.00,0.00,10
11236,1.54,1.54,0.0000,0.0000,0.00,0.00,10
11247,1.80,1.80,0.1222,0.1222,0.00,0.00,10
11259,1.00,1.00,0.2444,0.2444,0.00,0.00,10
11271,2.06,2.06,0.4888,0.4888,0.00,0.00,10
11282,1.99,1.99,0.1222,0.1222,0.00,0.00,10
11294,2.26,2.26,0.1222,0.1222,0.00,0.00,10
11305,2.21,2.21,0.3666,0.3666,0.00,0.00,10
11318,1.89,1.89,0.1222,0.1222,0.00,0.00,10
11329,1.90,1.90,0.2444,0.2444,0.00,0.00,10
11340,1.98,1.98,0.2444,0.2444,0.00,0.00,10
11353,1.72,1.72,0.0000,0.0000,0.00,0.00,10
11364,1.43,1.43,0.3666,0.3666,0.00,0.00,10
11375,1.92,1.92,0.1222,0.1222,0.00,0.00,10
11387,1.64,1.64,0.2444,0.2444,0.00,0.00,10
11399,1.65,1.65,0.6109,0.6109,0.00,0.00,10
11410,2.12,2.12,0.2444,0.2444,0.00,0.00,10
11422,2.44,2.44,0.4888,0.4888,0.00,0.00,10
11433,1.47,1.47,0.2444,0.2444,0.00,0.00,10
11445,1.28,1.28,0.0000,0.0000,0.00,0.00,10
11457,1.22,1.22,0.1222,0.1222,0.00,0.00,10
11468,1.47,1.47,0.0000,0.0000,0.00,0.00,10
11480,2.24,2.24,0.1222,0.1222,0.00,0.00,10
11492,2.59,2.59,-0.1222,-0.1222,0.00,0.00,10
11503,1.50,1.50,0.1222,0.1222,0.00,0.00,10
11514,1.07,1.07,0.1222,0.1222,0.00,0.00,10
11527,1.67,1.67,-0.1222,-0.1222,0.00,0.00,10
11538,1.38,1.38,0.2444,0.2444,0.00,0.00,10
11550,2.06,2.06,0.2444,0.2444,0.00,0.00,10
11561,1.95,1.95,0.3666,0.3666,0.00,0.00,10
11573,1.28,1.28,0.0000,0.0000,0.00,0.00,10
11585,1.57,1.57,0.0000,0.0000,0.00,0.00,10
11596,1.82,1.82,0.2444,0.2444,0.00,0.00,10
11608,1.96,1.96,-0.1222,-0.1222,0.00,0.00,10
11620,1.95,1.95,0.2444,0.2444,0.00,0.00,10
11631,2.36,2.36,0.1222,0.1222,0.00,0.00,10
11642,2.10,2.10,0.6109,0.6109,0.00,0.00,10
11655,1.11,1.11,0.3666,0.3666,0.00,0.00,10
11666,1.18,1.18,0.1222,0.1222,0.00,0.00,10
11677,2.15,2.15,0.3666,0.3666,0.00,0.00,10
11689,2.12,2.12,0.1222,0.1222,0.00,0.00,10
11701,1.58,1.58,0.4888,0.4888,0.00,0.00,10
11712,1.83,1.83,0.1222,0.1222,0.00,0.00,10
11724,2.52,2.52,0.1222,0.1222,0.00,0.00,10
11736,2.78,2.78,0.1222,0.1222,0.00,0.00,10
11747,1.63,1.63,0.3666,0.3666,0.00,0.00,10
11759,1.66,1.66,0.3666,0.3666,0.00,0.00,10
11770,2.77,2.77,0.0000,0.0000,0.00,0.00,10
11783,2.52,2.52,0.2444,0.2444,0.00,0.00,10
11794,1.41,1.41,0.1222,0.1222,0.00,0.00,10
11805,1.66,1.66,0.2444,0.2444,0.00,0.00,10
11817,1.42,1.42,0.4888,0.4888,0.00,0.00,10
11829,1.62,1.62,0.2444,0.2444,0.00,0.00,10
11840,1.80,1.80,0.3666,0.3666,0.00,0.00,10
11852,2.69,2.69,0.2444,0.2444,0.00,0.00,10
11864,3.03,3.03,0.0000,0.0000,0.00,0.00,10
11875,1.77,1.77,0.0000,0.0000,0.00,0.00,10
11887,1.49,1.49,0.2444,0.2444,0.00,0.00,10
11898,1.06,1.06,0.1222,0.1222,0.00,0.00,10
11910,1.23,1.23,0.6109,0.6109,0.00,0.00,10
11922,1.91,1.91,0.1222,0.1222,0.00,0.00,10
11933,2.20,2.20,0.2444,0.2444,0.00,0.00,10
11944,2.33,2.33,0.1222,0.1222,0.00,0.00,10
11957,1.92,1.92,0.1222,0.1222,0.00,0.00,10
11968,0.95,0.95,0.3666,0.3666,0.00,0.00,10
11979,1.66,1.66,-0.1222,-0.1222,0.00,0.00,10
11992,1.96,1.96,0.3666,0.3666,0.00,0.00,10
12003,1.70,1.70,0.2444,0.2444,0.00,0.00,10
12015,1.93,1.93,0.0000,0.0000,0.00,0.00,10
12026,1.79,1.79,0.0000,0.0000,0.00,0.00,10
12038,2.16,2.16,0.3666,0.3666,0.00,0.00,10
12050,1.81,1.81,0.4888,0.4888,0.00,0.00,10
12061,2.25,2.25,0.3666,0.3666,0.00,0.00,10
12072,2.38,2.38,0.3666,0.3666,0.00,0.00,10
12085,2.15,2.15,0.0000,0.0000,0.00,0.00,10
12096,2.23,2.23,0.2444,0.2444,0.00,0.00,10
12107,2.08,2.08,0.3666,0.3666,0.00,0.00,10
12120,2.24,2.24,0.2444,0.2444,0.00,0.00,10
12131,2.16,2.16,0.1222,0.1222,0.00,0.00,10
12142,2.35,2.35,0.1222,0.1222,0.00,0.00,10
12154,1.55,1.55,0.3666,0.3666,0.00,0.00,10
12166,2.00,2.00,0.1222,0.1222,0.00,0.00,10
12177,1.36,1.36,0.3666,0.3666,0.00,0.00,10
